id,key,Rank,Taxa,originalName,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common,scientificName,canonicalName,Status,Confidence,Match,Stamp
G04683,2418259,SPECIES,Galeorhinus galeus,Galeorhinus galeus,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Galeorhinus,Galeorhinus galeus,Hundshai,"Galeorhinus galeus (Linnaeus, 1758)",Galeorhinus galeus,ACCEPTED,100,EXACT,2019-12-02T14:36:07Z
G04711,2417418,SPECIES,Callorhinchus milii,Callorhinchus milii,Animalia,Chordata,Holocephali,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus milii,Elephant fish,"Callorhinchus milii Bory de Saint-Vincent, 1823",Callorhinchus milii,ACCEPTED,100,EXACT,2019-12-02T14:27:51Z
G04879,2376462,SPECIES,Tridentiger trigonocephalus,Tridentiger trigonocephalus,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Tridentiger,Tridentiger trigonocephalus,chameleon goby,"Tridentiger trigonocephalus (Gill, 1859)",Tridentiger trigonocephalus,ACCEPTED,100,EXACT,2019-12-02T14:55:45Z
G04907,2379373,SPECIES,Callogobius mucosus,Callogobius mucosus,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Callogobius,Callogobius mucosus,sculptured goby,"Callogobius mucosus (Günther, 1872)",Callogobius mucosus,ACCEPTED,100,EXACT,2019-12-02T14:27:49Z
G05027,5210065,SPECIES,Parapercis ramsayi,Parapercis ramsayi,Animalia,Chordata,Actinopterygii,Perciformes,Pinguipedidae,Parapercis,Parapercis ramsayi,Ramsay's grubfish,"Parapercis ramsayi (Steindachner, 1883)",Parapercis ramsayi,ACCEPTED,100,EXACT,2019-12-02T14:46:56Z
G05159,2417281,SPECIES,Pseudophycis barbata,Pseudophycis barbata,Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,Pseudophycis,Pseudophycis barbata,Rock cod,"Pseudophycis barbata Günther, 1863",Pseudophycis barbata,ACCEPTED,100,EXACT,2019-12-02T14:50:48Z
G05211,5201384,SPECIES,Platycephalus speculator,Platycephalus speculator,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Platycephalidae,Platycephalus,Platycephalus speculator,Bluespot flathead,"Platycephalus speculator Klunzinger, 1872",Platycephalus speculator,ACCEPTED,100,EXACT,2019-12-02T14:48:53Z
G05491,2487511,SPECIES,Malurus splendens,Malurus splendens callainus,Animalia,Chordata,Aves,Passeriformes,Maluridae,Malurus,Malurus splendens,Splendid Fairywren,"Malurus splendens (Quoy & Gaimard, 1830)",Malurus splendens,ACCEPTED,100,HIGHERRANK,2019-12-02T14:41:52Z
G05555,4809831,GENUS,Ngarawa,Ngarawa dirga,Animalia,Arthropoda,Ostracoda,Podocopida,Cyprididae,Ngarawa,NA,NA,"Ngarawa de Deckker, 1979",Ngarawa,DOUBTFUL,94,HIGHERRANK,2019-12-02T14:44:58Z
G05759,1423493,SPECIES,Austroagrion watsoni,Austroagrion watsoni,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Austroagrion,Austroagrion watsoni,Eastern Billabongfly,"Austroagrion watsoni Lieftinck, 1982",Austroagrion watsoni,ACCEPTED,100,EXACT,2019-12-02T14:26:12Z
G05775,2290998,GENUS,Glyptophysa,Glyptophysa concinna,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Glyptophysa,NA,NA,"Glyptophysa Crosse, 1872",Glyptophysa,ACCEPTED,96,HIGHERRANK,2019-12-02T14:36:55Z
G05783,1436777,SPECIES,Lectrides varians,Lectrides varians,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Lectrides,Lectrides varians,NA,"Lectrides varians Mosely, 1953",Lectrides varians,ACCEPTED,100,EXACT,2019-12-02T14:39:26Z
G05803,4683480,SPECIES,Atalophlebia australis,Atalophlebia australis,Animalia,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Atalophlebia,Atalophlebia australis,NA,"Atalophlebia australis (Walker, 1853)",Atalophlebia australis,ACCEPTED,100,EXACT,2019-12-02T14:26:01Z
G05919,7847751,SPECIES,Camponotus minimus,Camponotus minimus,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus minimus,NA,Camponotus minimus,Camponotus minimus,ACCEPTED,100,EXACT,2019-12-02T14:28:10Z
G05943,5033274,SPECIES,Camponotus armstrongi,Camponotus armstrongi,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus armstrongi,NA,"Camponotus armstrongi McAreavey, 1949",Camponotus armstrongi,ACCEPTED,100,EXACT,2019-12-02T14:27:59Z
G05951,5034165,SUBSPECIES,Camponotus cinereus,Camponotus cinereus amperei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus cinereus,NA,"Camponotus cinereus amperei Forel, 1913",Camponotus cinereus amperei,ACCEPTED,100,EXACT,2019-12-02T14:28:04Z
G09427,6540518,SUBSPECIES,Strepera versicolor,Strepera versicolor melanoptera,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Strepera,Strepera versicolor,Gray Currawong (Black-winged),"Strepera versicolor melanoptera Gould, 1846",Strepera versicolor melanoptera,ACCEPTED,100,EXACT,2019-12-02T14:54:09Z
G09443,8729976,SUBSPECIES,Falco berigora,Falco berigora centralia (NC),Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco berigora,NA,Falco berigora centralia,Falco berigora centralia,ACCEPTED,100,EXACT,2019-12-02T14:35:29Z
G09807,4284265,SPECIES,Craterocephalus stercusmuscarum,Craterocephalus stercusmuscarum  (NC),Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinidae,Craterocephalus,Craterocephalus stercusmuscarum,Fly-specked hardyhead,"Craterocephalus stercusmuscarum (Günther, 1867)",Craterocephalus stercusmuscarum,ACCEPTED,100,EXACT,2019-12-02T14:31:15Z
G09815,2362524,SPECIES,Tinca tinca,Tinca tinca,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Tinca,Tinca tinca,Doctor-fish,"Tinca tinca (Linnaeus, 1758)",Tinca tinca,ACCEPTED,100,EXACT,2019-12-02T14:55:28Z
G09823,2386160,SPECIES,Mogurnda clivicola,Mogurnda clivicola,Animalia,Chordata,Actinopterygii,Perciformes,Eleotridae,Mogurnda,Mogurnda clivicola,Flinders ranges mogurnda,"Mogurnda clivicola Allen & Jenkins, 1999",Mogurnda clivicola,ACCEPTED,100,EXACT,2019-12-02T14:43:14Z
G09831,2380400,SPECIES,Nannoperca australis,Nannoperca australis,Animalia,Chordata,Actinopterygii,Perciformes,Percichthyidae,Nannoperca,Nannoperca australis,Southern pygmy perch,"Nannoperca australis Günther, 1861",Nannoperca australis,ACCEPTED,100,EXACT,2019-12-02T14:44:05Z
G09859,2341877,SPECIES,Tandanus tandanus,Tandanus tandanus,Animalia,Chordata,Actinopterygii,Siluriformes,Plotosidae,Tandanus,Tandanus tandanus,Dewfish,"Tandanus tandanus (Mitchell, 1838)",Tandanus tandanus,ACCEPTED,100,EXACT,2019-12-02T14:54:42Z
G10191,2424582,GENUS,Crinia,Crinia sp.,Animalia,Chordata,Amphibia,Anura,Myobatrachidae,Crinia,NA,NA,"Crinia Tschudi, 1838",Crinia,ACCEPTED,96,EXACT,2019-12-02T14:31:25Z
G10211,2480498,GENUS,Aquila,Aquila sp.,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,NA,Golden Eagles,"Aquila Brisson, 1760",Aquila,ACCEPTED,95,EXACT,2019-12-02T14:25:13Z
G10247,2481227,GENUS,Sterna,Sterna sp.,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,NA,Typical terns,"Sterna Linnaeus, 1758",Sterna,ACCEPTED,95,EXACT,2019-12-02T14:53:41Z
G10299,2495194,GENUS,Phaps,Phaps sp.,Animalia,Chordata,Aves,Columbiformes,Columbidae,Phaps,NA,NA,"Phaps Selby, 1835",Phaps,ACCEPTED,96,EXACT,2019-12-02T14:48:13Z
G10335,2489438,GENUS,Cracticus,Cracticus sp.,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Cracticus,NA,NA,"Cracticus Vieillot, 1816",Cracticus,ACCEPTED,96,EXACT,2019-12-02T14:31:06Z
G10343,2486633,GENUS,Myiagra,Myiagra sp.,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Myiagra,NA,Broadbills,"Myiagra Vigors & Horsfield, 1827",Myiagra,ACCEPTED,96,EXACT,2019-12-02T14:43:52Z
G10351,2489300,GENUS,Eopsaltria,Eopsaltria sp.,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Eopsaltria,NA,NA,"Eopsaltria Swainson, 1832",Eopsaltria,ACCEPTED,96,EXACT,2019-12-02T14:34:41Z
G10431,2497089,GENUS,Eurostopodus,Eurostopodus sp.,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Eurostopodus,NA,NA,"Eurostopodus Gould, 1838",Eurostopodus,ACCEPTED,96,EXACT,2019-12-02T14:35:24Z
G10475,2432515,GENUS,Nyctophilus,Nyctophilus sp.,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,NA,NA,"Nyctophilus Leach, 1821",Nyctophilus,ACCEPTED,96,EXACT,2019-12-02T14:45:45Z
G10483,2435421,GENUS,Dasycercus,Dasycercus sp.,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Dasycercus,NA,mulgara,"Dasycercus Peters, 1875",Dasycercus,ACCEPTED,96,EXACT,2019-12-02T14:32:57Z
G10511,2433377,GENUS,Tachyglossus,Tachyglossus sp.,Animalia,Chordata,Mammalia,Monotremata,Tachyglossidae,Tachyglossus,NA,short-nosed echidna,"Tachyglossus Illiger, 1811",Tachyglossus,ACCEPTED,96,EXACT,2019-12-02T14:54:34Z
G10539,2386323,GENUS,Hypseleotris,Hypseleotris sp.,Animalia,Chordata,Actinopterygii,Perciformes,Eleotridae,Hypseleotris,NA,prigis,"Hypseleotris Gill, 1863",Hypseleotris,ACCEPTED,96,EXACT,2019-12-02T14:38:43Z
G10563,9151376,GENUS,Amphibolurus,Amphibolurus sp.,Animalia,Chordata,Reptilia,Squamata,Agamidae,Amphibolurus,NA,NA,"Amphibolurus Wagler, 1830",Amphibolurus,ACCEPTED,96,EXACT,2019-12-02T14:23:36Z
G10571,2446193,GENUS,Gehyra,Gehyra sp.,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gehyra,NA,Dtellas,"Gehyra Gray, 1834",Gehyra,ACCEPTED,96,EXACT,2019-12-02T14:36:25Z
G11003,4266260,GENUS,Vespadelus,Vespadelus sp.,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Vespadelus,NA,Baverstock's Forest Bat,"Vespadelus Troughton, 1943",Vespadelus,ACCEPTED,96,EXACT,2019-12-02T14:56:52Z
G11039,2418903,GENUS,Urolophus,Urolophus sp.,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Urolophidae,Urolophus,NA,NA,"Urolophus Müller & Henle, 1837",Urolophus,ACCEPTED,95,EXACT,2019-12-02T14:56:28Z
G11055,8146631,GENUS,Sillago,Sillago sp.,Animalia,Chordata,Actinopterygii,Perciformes,Sillaginidae,Sillago,NA,NA,"Sillago Cuvier, 1816",Sillago,ACCEPTED,96,EXACT,2019-12-02T14:52:44Z
G11143,1452544,GENUS,Paralimnophyes,Paralimnophyes sp.,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Paralimnophyes,NA,NA,"Paralimnophyes Brundin, 1956",Paralimnophyes,ACCEPTED,96,EXACT,2019-12-02T14:46:50Z
G11151,1449280,GENUS,Procladius,Procladius sp.,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,NA,"Procladius Skuse, 1889",Procladius,ACCEPTED,96,EXACT,2019-12-02T14:49:59Z
G11179,7924285,GENUS,Hemianax,Hemianax sp.,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Hemianax,NA,NA,"Hemianax Selys, 1883",Hemianax,ACCEPTED,95,EXACT,2019-12-02T14:37:30Z
G11187,2219336,GENUS,Austrochiltonia,Austrochiltonia sp.,Animalia,Arthropoda,Malacostraca,Amphipoda,Chiltoniidae,Austrochiltonia,NA,NA,"Austrochiltonia Hurley, 1958",Austrochiltonia,ACCEPTED,96,EXACT,2019-12-02T14:26:14Z
G11195,2290998,GENUS,Glyptophysa,Glyptophysa sp.,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Glyptophysa,NA,NA,"Glyptophysa Crosse, 1872",Glyptophysa,ACCEPTED,96,EXACT,2019-12-02T14:36:56Z
G11207,1455710,GENUS,Polypedilum,Polypedilum sp.,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,NA,NA,"Polypedilum Kieffer, 1912",Polypedilum,ACCEPTED,96,EXACT,2019-12-02T14:49:29Z
G11215,1646486,GENUS,Austrosimulium,Austrosimulium sp.,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Austrosimulium,NA,NA,"Austrosimulium Tonnoir, 1925",Austrosimulium,ACCEPTED,96,EXACT,2019-12-02T14:26:22Z
G11223,1321506,GENUS,Rhytidoponera,Rhytioponera sp.,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Rhytidoponera,NA,NA,"Rhytidoponera Mayr, 1862",Rhytidoponera,ACCEPTED,85,FUZZY,2019-12-02T14:52:04Z
G11231,1312361,GENUS,Camponotus,Camponotus sp.,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,NA,NA,"Camponotus Mayr, 1861",Camponotus,ACCEPTED,95,EXACT,2019-12-02T14:28:15Z
G15007,9338,FAMILY,Podicipedidae,Podicipedidae sp.,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,NA,NA,grebes,Podicipedidae,Podicipedidae,ACCEPTED,96,EXACT,2019-12-02T14:49:17Z
G15031,359,CLASS,Mammalia,MAMMALIA sp.,Animalia,Chordata,Mammalia,NA,NA,NA,NA,mammals,Mammalia,Mammalia,ACCEPTED,96,EXACT,2019-12-02T14:41:54Z
G15059,811,ORDER,Diptera,DIPTERA sp.,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,two-winged flies,Diptera,Diptera,ACCEPTED,96,EXACT,2019-12-02T14:34:00Z
G15067,5547,FAMILY,Drosophilidae,DROSOPHILIDAE sp.,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,NA,NA,fruit fly,Drosophilidae,Drosophilidae,ACCEPTED,96,EXACT,2019-12-02T14:34:07Z
G15075,7595270,GENUS,Hippocampus,Hippocampus sp.,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,NA,seahorses,"Hippocampus Perry, 1811",Hippocampus,ACCEPTED,95,EXACT,2019-12-02T14:37:54Z
G15091,5067,FAMILY,Sillaginidae,SILLAGINIDAE sp.,Animalia,Chordata,Actinopterygii,Perciformes,Sillaginidae,NA,NA,smelt-whitings,Sillaginidae,Sillaginidae,ACCEPTED,96,EXACT,2019-12-02T14:52:40Z
G15139,1,KINGDOM,Animalia,ANISOPTERA sp.,Animalia,NA,NA,NA,NA,NA,NA,animals,Animalia,Animalia,ACCEPTED,99,HIGHERRANK,2019-12-02T14:24:17Z
G15147,872,ORDER,Scorpiones,SCORPIONES sp.,Animalia,Arthropoda,Arachnida,Scorpiones,NA,NA,NA,scorpions,Scorpiones,Scorpiones,ACCEPTED,96,EXACT,2019-12-02T14:52:18Z
G15155,1456579,GENUS,Parachironomus,PARACHIRONOMUS sp.,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Parachironomus,NA,NA,"Parachironomus Lenz, 1921",Parachironomus,ACCEPTED,96,EXACT,2019-12-02T14:46:47Z
G15171,3915,FAMILY,Spongillidae,SPONGILLIDAE sp.,Animalia,Porifera,Demospongiae,Spongillida,Spongillidae,NA,NA,NA,Spongillidae,Spongillidae,ACCEPTED,96,EXACT,2019-12-02T14:53:25Z
G21035,8575924,SPECIES,Pogona minor,Pogona minor minor,Animalia,Chordata,Reptilia,Squamata,Agamidae,Pogona,Pogona minor,Western Bearded Dragon,"Pogona minor (Sternfeld, 1919)",Pogona minor,ACCEPTED,NA,Synonym,2019-12-02T14:49:23Z
G21051,6086811,SUBSPECIES,Stagonopleura bella,Stagonopleura bella interposita,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Stagonopleura,Stagonopleura bella,NA,"Stagonopleura bella interposita Schodde & I.J.Mason, 1999",Stagonopleura bella interposita,ACCEPTED,100,EXACT,2019-12-02T14:53:29Z
G21079,6086940,SUBSPECIES,Cracticus nigrogularis,Cracticus nigrogularis picatus,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Cracticus,Cracticus nigrogularis,NA,"Cracticus nigrogularis picatus Gould, 1848",Cracticus nigrogularis picatus,ACCEPTED,100,EXACT,2019-12-02T14:31:05Z
G21095,6170419,SUBSPECIES,Psephotus haematonotus,Psephotus haematonotus haematonotus,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psephotus,Psephotus haematonotus,NA,Psephotus haematonotus haematonotus,Psephotus haematonotus haematonotus,ACCEPTED,100,EXACT,2019-12-02T14:50:05Z
K00005,2481646,SPECIES,Eudyptula minor,Eudyptula minor,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor,Little Penguin,"Eudyptula minor (J.R.Forster, 1781)",Eudyptula minor,ACCEPTED,100,EXACT,2019-12-02T14:35:14Z
K00021,2495614,SPECIES,Ptilinopus regina,Ptilinopus regina,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,Ptilinopus regina,Rose-crowned Fruit Dove,"Ptilinopus regina Swainson, 1825",Ptilinopus regina,ACCEPTED,100,EXACT,2019-12-02T14:51:11Z
K00049,2474614,SPECIES,Porzana fluminea,Porzana fluminea,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porzana,Porzana fluminea,Australian Crake,"Porzana fluminea Gould, 1843",Porzana fluminea,ACCEPTED,100,EXACT,2019-12-02T14:49:47Z
K00065,2481991,SPECIES,Pelagodroma marina,Pelagodroma marina,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Pelagodroma,Pelagodroma marina,White-faced Storm-Petrel,"Pelagodroma marina (Latham, 1790)",Pelagodroma marina,ACCEPTED,99,EXACT,2019-12-02T14:47:24Z
K00073,2481500,SPECIES,Procellaria cinerea,Procellaria cinerea,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Procellaria,Procellaria cinerea,Grey Petrel,"Procellaria cinerea Gmelin, 1789",Procellaria cinerea,ACCEPTED,100,EXACT,2019-12-02T14:49:58Z
K00081,2481597,SPECIES,Halobaena caerulea,Halobaena caerulea,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Halobaena,Halobaena caerulea,Blue Petrel,"Halobaena caerulea (Gmelin, 1789)",Halobaena caerulea,ACCEPTED,100,EXACT,2019-12-02T14:37:22Z
K00101,2482085,SPECIES,Anhinga novaehollandiae,Anhinga novaehollandiae,Animalia,Chordata,Aves,Suliformes,Anhingidae,Anhinga,Anhinga novaehollandiae,Australasian Darter,"Anhinga novaehollandiae (Gould, 1847)",Anhinga novaehollandiae,ACCEPTED,100,EXACT,2019-12-02T14:24:07Z
K00129,2481776,SPECIES,Arenaria interpres,Arenaria interpres,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,Ruddy Turnstone,"Arenaria interpres (Linnaeus, 1758)",Arenaria interpres,ACCEPTED,100,EXACT,2019-12-02T14:25:38Z
K00145,2480338,SPECIES,Peltohyas australis,Peltohyas australis,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Peltohyas,Peltohyas australis,Inland Dotterel,"Peltohyas australis (Gould, 1841)",Peltohyas australis,ACCEPTED,100,EXACT,2019-12-02T14:47:28Z
K00153,2481681,SPECIES,Limosa lapponica,Limosa lapponica,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa,Limosa lapponica,Bar-tailed Godwit,"Limosa lapponica (Linnaeus, 1758)",Limosa lapponica,ACCEPTED,100,EXACT,2019-12-02T14:40:34Z
K00161,2481741,SPECIES,Calidris ferruginea,Calidris ferruginea,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris ferruginea,Curlew Sandpiper,"Calidris ferruginea (Pontoppidan, 1763)",Calidris ferruginea,ACCEPTED,100,EXACT,2019-12-02T14:27:35Z
K00189,2480933,SPECIES,Ardea pacifica,Ardea pacifica,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea pacifica,White-necked Heron,"Ardea pacifica Latham, 1801",Ardea pacifica,ACCEPTED,100,EXACT,2019-12-02T14:25:30Z
K00197,2480912,SPECIES,Botaurus poiciloptilus,Botaurus poiciloptilus,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Botaurus,Botaurus poiciloptilus,Australasian Bittern,"Botaurus poiciloptilus (Wagler, 1827)",Botaurus poiciloptilus,ACCEPTED,100,EXACT,2019-12-02T14:27:00Z
K00217,2498187,SPECIES,Biziura lobata,Biziura lobata,Animalia,Chordata,Aves,Anseriformes,Anatidae,Biziura,Biziura lobata,Musk Duck,"Biziura lobata (Shaw, 1796)",Biziura lobata,ACCEPTED,100,EXACT,2019-12-02T14:26:56Z
K00233,2480371,SPECIES,Elanus scriptus,Elanus scriptus,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus scriptus,Letter-winged Kite,"Elanus scriptus Gould, 1842",Elanus scriptus,ACCEPTED,100,EXACT,2019-12-02T14:34:26Z
K00241,5788498,SPECIES,Pandion cristatus,Pandion haliaetus cristatus,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,Pandion cristatus,Eastern Osprey,"Pandion cristatus (Vieillot, 1816)",Pandion cristatus,ACCEPTED,NA,Synonym,2019-12-02T14:46:46Z
K00305,2479508,SPECIES,Neophema chrysogaster,Neophema chrysogaster,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Neophema,Neophema chrysogaster,Orange-bellied Parrot,"Neophema chrysogaster (Latham, 1790)",Neophema chrysogaster,ACCEPTED,100,EXACT,2019-12-02T14:44:31Z
K00313,2497109,SPECIES,Podargus strigoides,Podargus strigoides,Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Podargus,Podargus strigoides,Tawny Frogmouth,"Podargus strigoides (Latham, 1802)",Podargus strigoides,ACCEPTED,100,EXACT,2019-12-02T14:49:14Z
K00357,5230789,SPECIES,Hirundo neoxena,Hirundo neoxena,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,Hirundo neoxena,Welcome Swallow,"Hirundo neoxena Gould, 1842",Hirundo neoxena,ACCEPTED,100,EXACT,2019-12-02T14:37:57Z
K00373,5230438,SPECIES,Monarcha melanopsis,Monarcha melanopsis,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Monarcha,Monarcha melanopsis,Black-faced Monarch,"Monarcha melanopsis (Vieillot, 1818)",Monarcha melanopsis,ACCEPTED,100,EXACT,2019-12-02T14:43:20Z
K00381,2489322,SPECIES,Petroica goodenovii,Petroica goodenovii,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Petroica,Petroica goodenovii,Red-capped Robin,"Petroica goodenovii (Vigors & Horsfield, 1827)",Petroica goodenovii,ACCEPTED,100,EXACT,2019-12-02T14:47:54Z
K00401,7341762,SUBSPECIES,Pachycephala rufiventris,Pachycephala rufiventris rufiventris,Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala rufiventris,NA,Pachycephala rufiventris rufiventris,Pachycephala rufiventris rufiventris,ACCEPTED,100,EXACT,2019-12-02T14:46:33Z
K00429,2486768,SPECIES,Coracina tenuirostris,Coracina tenuirostris,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,Coracina tenuirostris,Common Cicadabird,"Coracina tenuirostris (Jardine, 1831)",Coracina tenuirostris,ACCEPTED,100,EXACT,2019-12-02T14:30:39Z
K00437,7341076,SPECIES,Cinclosoma castanotum,Cinclosoma castanotum  (NC),Animalia,Chordata,Aves,Passeriformes,Psophodidae,Cinclosoma,Cinclosoma castanotum,Chestnut Quail-thrush,"Cinclosoma castanotum Gould, 1840",Cinclosoma castanotum,ACCEPTED,100,EXACT,2019-12-02T14:29:58Z
K00445,2492266,SPECIES,Pomatostomus superciliosus,Pomatostomus superciliosus,Animalia,Chordata,Aves,Passeriformes,Pomatostomidae,Pomatostomus,Pomatostomus superciliosus,White-browed Babbler,"Pomatostomus superciliosus (Vigors & Horsfield, 1827)",Pomatostomus superciliosus,ACCEPTED,100,EXACT,2019-12-02T14:49:38Z
K00453,2486553,SPECIES,Gerygone olivacea,Gerygone olivacea,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Gerygone,Gerygone olivacea,White-throated Gerygone,"Gerygone olivacea (Gould, 1838)",Gerygone olivacea,ACCEPTED,100,EXACT,2019-12-02T14:36:45Z
K00497,2486589,SPECIES,Pyrrholaemus brunneus,Pyrrholaemus brunneus,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Pyrrholaemus,Pyrrholaemus brunneus,Redthroat,"Pyrrholaemus brunneus Gould, 1841",Pyrrholaemus brunneus,ACCEPTED,100,EXACT,2019-12-02T14:51:32Z
K00509,7660361,SPECIES,Megalurus mathewsi,Megalurus mathewsi,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Megalurus,Megalurus mathewsi,Rufous Songlark,"Megalurus mathewsi (Iredale, 1911)",Megalurus mathewsi,ACCEPTED,100,EXACT,2019-12-02T14:42:06Z
K00585,2487236,SPECIES,Plectorhyncha lanceolata,Plectorhyncha lanceolata,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Plectorhyncha,Plectorhyncha lanceolata,Striped Honeyeater,"Plectorhyncha lanceolata Gould, 1838",Plectorhyncha lanceolata,ACCEPTED,100,EXACT,2019-12-02T14:49:07Z
K00593,2487161,SPECIES,Gliciphila melanops,Gliciphila melanops,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Gliciphila,Gliciphila melanops,Tawny-crowned Honeyeater,"Gliciphila melanops (Latham, 1802)",Gliciphila melanops,ACCEPTED,100,EXACT,2019-12-02T14:36:50Z
K00613,7868408,SPECIES,Ptilotula fusca,Ptilotula fusca,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Ptilotula,Ptilotula fusca,Fuscous Honeyeater,Ptilotula fusca,Ptilotula fusca,ACCEPTED,100,EXACT,2019-12-02T14:51:13Z
K00621,7369557,SPECIES,Ptilotula keartlandi,Ptilotula keartlandi,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Ptilotula,Ptilotula keartlandi,Gray-headed Honeyeater,Ptilotula keartlandi,Ptilotula keartlandi,ACCEPTED,100,EXACT,2019-12-02T14:51:14Z
K00683,2493965,SPECIES,Dicrurus bracteatus,Dicrurus bracteatus,Animalia,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus,Dicrurus bracteatus,Spangled Drongo,"Dicrurus bracteatus Gould, 1843",Dicrurus bracteatus,ACCEPTED,100,EXACT,2019-12-02T14:33:29Z
K00869,2494088,SPECIES,Euplectes orix,Euplectes orix,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Euplectes,Euplectes orix,Southern Red Bishop,"Euplectes orix (Linnaeus, 1758)",Euplectes orix,ACCEPTED,100,EXACT,2019-12-02T14:35:21Z
